Timestamp,Tracking ID,Object,Confidence
19:13:43,38,cell phone,0.49
19:13:43,37,person,0.53
19:13:44,37,person,0.74
19:13:44,37,person,0.74
19:13:44,37,person,0.67
19:13:44,1,person,0.73
19:13:44,41,laptop,0.32
19:13:44,42,bed,0.31
19:13:44,1,person,0.73
19:13:44,41,cell phone,0.29
19:13:44,1,person,0.77
19:13:44,41,laptop,0.28
19:13:44,1,person,0.89
19:13:44,41,laptop,0.28
19:13:44,1,person,0.89
19:13:44,41,laptop,0.56
19:13:44,1,person,0.64
19:13:44,41,cell phone,0.39
19:13:44,1,person,0.8
19:13:44,41,cell phone,0.39
19:13:44,1,person,0.8
19:13:44,1,person,0.76
19:13:44,1,person,0.74
19:13:44,1,person,0.74
19:13:44,43,donut,0.39
19:13:44,44,donut,0.36
19:13:44,1,person,0.78
19:13:44,43,donut,0.48
19:13:44,44,donut,0.41
19:13:44,1,person,0.78
19:13:44,41,cell phone,0.29
19:13:45,1,person,0.78
19:13:45,41,cell phone,0.29
19:13:45,1,person,0.8
19:13:45,43,donut,0.29
19:13:45,44,donut,0.36
19:13:45,1,person,0.77
19:13:45,41,cell phone,0.42
19:13:45,1,person,0.77
19:13:45,41,cell phone,0.42
19:13:45,1,person,0.76
19:13:45,1,person,0.77
19:13:45,43,donut,0.29
19:13:45,1,person,0.77
19:13:45,43,donut,0.29
19:13:45,1,person,0.7
19:13:45,1,person,0.81
19:13:45,1,person,0.81
19:13:45,1,person,0.67
19:13:45,1,person,0.75
19:13:45,1,person,0.75
19:13:45,1,person,0.71
19:13:45,41,cell phone,0.28
19:13:46,1,person,0.75
19:13:46,1,person,0.76
19:13:46,1,person,0.76
19:13:46,1,person,0.77
19:13:46,1,person,0.73
19:13:46,1,person,0.73
19:13:46,1,person,0.78
19:13:46,43,donut,0.32
19:13:46,1,person,0.72
19:13:46,1,person,0.72
19:13:46,1,person,0.79
19:13:46,1,person,0.8
19:13:46,1,person,0.8
19:13:46,1,person,0.84
19:13:46,1,person,0.87
19:13:46,43,donut,0.27
19:13:47,1,person,0.87
19:13:47,43,donut,0.27
19:13:47,1,person,0.87
19:13:47,1,person,0.86
19:13:47,43,donut,0.32
19:13:47,1,person,0.86
19:13:47,47,donut,0.45
19:13:47,43,donut,0.32
19:13:47,1,person,0.86
19:13:47,1,person,0.82
19:13:47,1,person,0.82
19:13:47,1,person,0.81
19:13:47,1,person,0.62
19:13:47,1,person,0.62
19:13:47,48,person,0.31
19:13:47,1,person,0.89
19:13:47,1,person,0.89
19:13:47,49,cell phone,0.7
19:13:47,1,person,0.89
19:13:47,49,cell phone,0.7
19:13:47,1,person,0.89
19:13:47,49,cell phone,0.48
19:13:47,1,person,0.91
19:13:47,49,cell phone,0.82
19:13:48,1,person,0.91
19:13:48,49,cell phone,0.82
19:13:48,1,person,0.9
19:13:48,49,cell phone,0.85
19:13:48,1,person,0.91
19:13:48,49,cell phone,0.84
19:13:48,1,person,0.91
19:13:48,49,cell phone,0.84
19:13:48,1,person,0.92
19:13:48,49,cell phone,0.83
19:13:48,47,donut,0.33
19:13:48,43,donut,0.49
19:13:48,1,person,0.89
19:13:48,49,cell phone,0.92
19:13:48,1,person,0.89
19:13:48,49,cell phone,0.92
19:13:48,1,person,0.91
19:13:48,49,cell phone,0.89
19:13:48,1,person,0.92
19:13:48,49,cell phone,0.81
19:13:48,1,person,0.92
19:13:48,49,cell phone,0.81
19:13:48,1,person,0.9
19:13:48,49,cell phone,0.66
19:13:48,1,person,0.91
19:13:48,49,cell phone,0.92
19:13:48,1,person,0.91
19:13:48,49,cell phone,0.92
19:13:48,1,person,0.91
19:13:48,49,cell phone,0.67
19:13:48,1,person,0.92
19:13:48,49,cell phone,0.93
19:13:49,1,person,0.92
19:13:49,49,cell phone,0.93
19:13:49,1,person,0.9
19:13:49,49,cell phone,0.92
19:13:49,1,person,0.88
19:13:49,49,cell phone,0.65
19:13:49,1,person,0.88
19:13:49,49,cell phone,0.65
19:13:49,52,cell phone,0.33
19:13:49,1,person,0.81
19:13:49,49,cell phone,0.8
19:13:49,47,donut,0.51
19:13:49,43,donut,0.36
19:13:49,1,person,0.89
19:13:49,49,cell phone,0.9
19:13:49,1,person,0.89
19:13:49,49,cell phone,0.9
19:13:49,1,person,0.88
19:13:49,52,cell phone,0.76
19:13:49,47,donut,0.38
19:13:49,43,donut,0.3
19:13:49,1,person,0.74
19:13:49,52,laptop,0.3
19:13:49,43,donut,0.36
19:13:49,49,cell phone,0.52
19:13:49,1,person,0.74
19:13:49,52,cell phone,0.52
19:13:49,43,donut,0.36
19:13:49,49,laptop,0.3
19:13:49,1,person,0.74
19:13:49,49,cell phone,0.46
19:13:49,1,person,0.8
19:13:49,52,laptop,0.51
19:13:49,43,donut,0.34
19:13:49,1,person,0.8
19:13:49,53,donut,0.31
19:13:49,52,laptop,0.51
19:13:49,43,donut,0.34
19:13:49,1,person,0.85
19:13:49,49,cell phone,0.43
19:13:49,1,person,0.82
19:13:49,49,cell phone,0.59
19:13:49,1,person,0.82
19:13:49,49,cell phone,0.59
19:13:50,1,person,0.76
19:13:50,1,person,0.77
19:13:50,53,donut,0.3
19:13:50,43,donut,0.54
19:13:50,1,person,0.77
19:13:50,53,donut,0.3
19:13:50,43,donut,0.54
19:13:50,1,person,0.81
19:13:50,1,person,0.75
19:13:50,1,person,0.75
19:13:50,1,person,0.67
19:13:50,53,donut,0.31
19:13:50,1,person,0.67
19:13:50,53,donut,0.31
19:13:50,1,person,0.78
19:13:50,1,person,0.87
19:13:50,56,cell phone,0.57
19:13:50,43,donut,0.36
19:13:50,1,person,0.86
19:13:50,56,cell phone,0.52
19:13:50,43,donut,0.4
19:13:50,53,donut,0.25
19:13:50,1,person,0.86
19:13:50,56,cell phone,0.52
19:13:50,43,donut,0.4
19:13:50,53,donut,0.25
19:13:50,1,person,0.88
19:13:50,1,person,0.88
19:13:50,1,person,0.88
19:13:51,1,person,0.84
19:13:51,1,person,0.84
19:13:51,1,person,0.86
19:13:51,1,person,0.85
19:13:51,58,person,0.35
19:13:51,43,donut,0.32
19:13:51,1,person,0.85
19:13:51,58,person,0.35
19:13:51,43,donut,0.32
19:13:51,1,person,0.88
19:13:51,1,person,0.86
19:13:51,53,donut,0.48
19:13:51,1,person,0.86
19:13:51,53,donut,0.48
19:13:51,1,person,0.88
19:13:51,58,person,0.34
19:13:51,1,person,0.85
19:13:51,43,donut,0.26
19:13:51,1,person,0.85
19:13:51,43,donut,0.26
19:13:51,1,person,0.86
19:13:51,43,donut,0.28
19:13:51,1,person,0.86
19:13:51,1,person,0.86
19:13:51,1,person,0.88
19:13:51,53,donut,0.3
19:13:51,43,donut,0.35
19:13:52,1,person,0.87
19:13:52,1,person,0.87
19:13:52,1,person,0.77
19:13:52,1,person,0.79
19:13:52,1,person,0.79
19:13:52,61,cell phone,0.35
19:13:52,1,person,0.78
19:13:52,1,person,0.67
19:13:52,1,person,0.67
19:13:52,1,person,0.8
19:13:52,1,person,0.79
19:13:52,1,person,0.79
19:13:52,1,person,0.82
19:13:52,1,person,0.81
19:13:52,1,person,0.81
19:13:52,1,person,0.85
19:13:52,43,donut,0.25
19:13:52,1,person,0.85
19:13:52,43,donut,0.25
19:13:53,1,person,0.73
19:13:53,64,chair,0.38
19:13:53,1,person,0.85
19:13:53,1,person,0.85
19:13:53,1,person,0.62
19:13:53,43,donut,0.25
19:13:53,64,laptop,0.44
19:13:53,1,person,0.88
19:13:53,1,person,0.88
19:13:53,1,person,0.86
19:13:53,1,person,0.87
19:13:53,1,person,0.87
19:13:53,1,person,0.85
19:13:53,1,person,0.88
19:13:53,1,person,0.88
19:13:53,66,cell phone,0.31
19:13:53,1,person,0.87
19:13:53,1,person,0.88
19:13:53,1,person,0.88
19:13:54,1,person,0.9
19:13:54,1,person,0.88
19:13:54,43,donut,0.28
19:13:54,1,person,0.88
19:13:54,43,donut,0.28
19:13:54,1,person,0.89
19:13:54,43,donut,0.57
19:13:54,1,person,0.88
19:13:54,1,person,0.88
19:13:54,68,donut,0.32
19:13:54,1,person,0.87
19:13:54,1,person,0.89
19:13:54,66,cell phone,0.39
19:13:54,1,person,0.89
19:13:54,66,cell phone,0.39
19:13:54,1,person,0.88
19:13:54,68,donut,0.4
19:13:54,1,person,0.84
19:13:54,1,person,0.84
19:13:54,1,person,0.88
19:13:54,43,donut,0.3
19:13:54,1,person,0.88
19:13:54,43,donut,0.3
19:13:54,1,person,0.87
19:13:54,1,person,0.88
19:13:55,1,person,0.88
19:13:55,1,person,0.88
19:13:55,1,person,0.87
19:13:55,68,pizza,0.43
19:13:55,1,person,0.87
19:13:55,68,pizza,0.43
19:13:55,1,person,0.88
19:13:55,68,donut,0.64
19:13:55,43,donut,0.45
19:13:55,1,person,0.87
19:13:55,66,laptop,0.27
19:13:55,1,person,0.87
19:13:55,66,laptop,0.27
19:13:55,1,person,0.86
19:13:55,1,person,0.89
19:13:55,66,cell phone,0.34
19:13:55,1,person,0.89
19:13:55,66,cell phone,0.34
19:13:55,1,person,0.88
19:13:55,1,person,0.89
19:13:55,1,person,0.89
19:13:55,1,person,0.87
19:13:55,1,person,0.88
19:13:56,1,person,0.88
19:13:56,1,person,0.9
19:13:56,1,person,0.89
19:13:56,1,person,0.89
19:13:56,1,person,0.87
19:13:56,1,person,0.89
19:13:56,68,donut,0.31
19:13:56,1,person,0.89
19:13:56,68,donut,0.31
19:13:56,1,person,0.89
19:13:56,68,donut,0.4
19:13:56,43,donut,0.38
19:13:56,1,person,0.88
19:13:56,43,donut,0.25
19:13:56,1,person,0.88
19:13:56,43,donut,0.25
19:13:56,1,person,0.88
19:13:56,1,person,0.88
19:13:56,1,person,0.88
19:13:56,1,person,0.88
19:13:56,66,cell phone,0.37
19:13:56,1,person,0.89
19:13:57,1,person,0.89
19:13:57,1,person,0.88
19:13:57,1,person,0.89
19:13:57,1,person,0.89
19:13:57,1,person,0.88
19:13:57,1,person,0.87
19:13:57,1,person,0.87
19:13:57,1,person,0.89
19:13:57,1,person,0.89
19:13:57,1,person,0.89
19:13:57,1,person,0.89
19:13:57,1,person,0.88
19:13:57,1,person,0.88
19:13:57,1,person,0.87
19:13:57,1,person,0.9
19:13:58,1,person,0.9
19:13:58,1,person,0.89
19:13:58,1,person,0.88
19:13:58,1,person,0.88
19:13:58,1,person,0.88
19:13:58,1,person,0.89
19:13:58,1,person,0.89
19:13:58,1,person,0.89
19:13:58,1,person,0.87
19:13:58,68,donut,0.28
19:13:58,1,person,0.87
